gen,changes,best,avg,worst,best_genome
10,4,-0.833,-0.438,-0.067,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
11,4,-0.833,-0.443,-0.063,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
12,4,-0.833,-0.443,-0.071,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
13,4,-0.833,-0.456,-0.063,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
14,4,-0.833,-0.470,-0.111,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
15,4,-0.833,-0.472,-0.071,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
16,4,-0.833,-0.471,-0.063,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
17,4,-0.833,-0.477,-0.083,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
18,4,-0.833,-0.473,-0.133,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
19,4,-0.833,-0.469,-0.118,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
20,4,-0.833,-0.470,-0.071,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
21,4,-0.833,-0.481,-0.125,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
22,4,-0.833,-0.474,-0.125,"[P0] 19 39 8 36 41 16 13 38 1 25 35 26 30 8 27 31 0 9 35 2 2 2 7 9 36 41 15 0 0 24 36 28 27 21 3 36 34 1 26 33 38 10 24 39 30 6 14 22 13 26 1 0 14 37 6 33 3 41 3 24 39 24 19 13 23 20 39 12 20 31 10 37 21 18 18 4 42 39 8 5 36 33 21 9 11 42 17 29 23 13 38 2 18 3 10 11 20 30 19 1; [P1] 31 16 39 42 39 10 30 8 1 30 27 29 39 12 1 29 41 12 16 17 32 3 25 9 4 23 29 1 27 20 13 13 23 21 30 18 34 26 28 13 23 31 7 36 28 4 5 29 28 18 18 3 42 41 29 17 2 29 27 12 33 28 16 13 13 36 21 1 6 15 12 31 2 30 21 7 7 39 11 30 13 28 26 24 12 25 21 4 39 14 15 41 1 1 13 16 0 30 11 6; [P2] 0 40 8 2 16 7 3 35 41 16 1 7 35 25 20 36 25 27 14 35 38 40 21 20 13 7 33 41 10 32 13 14 17 27 31 39 33 2 30 35 19 41 24 8 15 9 32 30 33 21 19 34 11 31 25 37 19 8 22 34 33 5 31 16 11 7 6 6 37 19 34 12 35 39 28 42 28 21 14 41 18 2 17 30 40 7 26 10 2 33 26 36 31 22 18 18 38 38 20 1; [P3] 7 19 0 30 16 34 38 1 29 35 12 1 31 15 41 38 2 37 35 41 0 25 2 29 28 34 29 41 23 15 14 13 12 19 8 33 0 1 13 16 6 39 33 42 23 21 28 29 30 8 0 31 16 27 7 25 37 39 3 18 29 42 16 14 32 20 34 25 39 7 17 4 6 39 9 33 22 1 6 33 26 42 13 16 10 17 37 21 30 37 39 36 37 21 37 36 23 10 13 1; [P4] 3 22 1 13 13 3 22 37 1 23 29 35 10 29 2 39 37 31 41 10 31 14 26 15 29 35 19 19 18 42 5 36 38 31 6 12 34 36 32 5 2 38 12 31 23 36 32 24 10 40 40 27 2 21 37 17 7 14 36 34 36 37 39 32 6 21 35 34 39 20 2 3 34 23 19 33 37 41 31 1 34 7 30 31 15 1 40 34 19 15 20 35 3 23 14 6 20 0 6 42"
