10,4,-0.6615,0.8421,0.9032,-0.2544,0.1313,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
11,4,-0.6615,0.8421,0.9032,-0.2574,0.1220,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
12,4,-0.6615,0.8421,0.9032,-0.2538,0.1206,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
13,4,-0.6615,0.8421,0.9032,-0.2709,0.1232,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
14,4,-0.6615,0.8421,0.9032,-0.2647,0.1168,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
15,4,-0.6615,0.8421,0.9032,-0.2696,0.1263,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
16,4,-0.6615,0.8421,0.9032,-0.2790,0.1192,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
17,4,-0.6615,0.8421,0.9032,-0.2866,0.0864,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
18,4,-0.6615,0.8421,0.9032,-0.2912,0.0678,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
19,4,-0.6615,0.8421,0.9032,-0.2876,0.0863,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
20,4,-0.6615,0.8421,0.9032,-0.2840,0.0741,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
21,4,-0.6615,0.8421,0.9032,-0.2875,0.0649,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
22,4,-0.6615,0.8421,0.9032,-0.2884,0.0491,"[P0] 36 12 35 3 3 29 1 29 31 13 16 18 19 37 39 39 2 14 0 22 31 2 11 35 40 40 11 26 26 29 9 8 4 37 1 17 32 39 20 19 18 12 38 39 0 39 40 15 30 12 20 22 28 19 5 16 15 38 10 13 3 27 13 26 12 35 37 6 3 25 32 39 17 0 41 14 22 37 36 6 11 35 10 1 8 36 42 39 4 19 6 32 24 11 14 36 6 15 27 39; [P1] 18 12 7 12 8 3 5 1 19 13 0 8 23 13 19 32 10 10 21 28 16 13 41 25 1 26 1 31 38 11 7 37 30 3 12 15 40 38 21 41 16 42 19 9 34 1 25 40 31 31 14 32 33 37 2 5 27 0 14 27 26 30 31 34 18 36 16 39 12 21 6 0 26 17 7 21 38 5 32 10 40 39 33 16 20 7 20 16 24 2 1 40 2 12 38 10 31 20 41 21; [P2] 37 6 25 34 4 38 37 18 23 21 4 2 2 16 31 25 9 28 36 34 16 6 36 1 1 18 17 40 9 30 24 13 23 26 1 35 18 4 28 1 27 24 15 2 1 14 14 39 1 32 37 38 14 22 6 34 28 22 42 39 18 32 13 17 19 2 21 24 22 22 2 23 7 9 37 15 2 12 40 24 27 7 11 22 0 29 1 11 16 17 28 17 22 2 27 42 14 26 18 23; [P3] 25 13 14 22 21 21 4 3 13 14 10 30 40 7 37 35 17 12 6 8 41 42 1 22 21 37 1 22 29 14 9 34 3 42 29 7 2 29 20 5 40 33 19 5 41 18 39 6 31 28 25 29 1 11 11 39 40 27 7 11 16 39 6 10 14 21 1 22 34 32 7 15 3 5 7 17 9 9 22 4 3 3 28 36 21 25 35 6 24 1 26 32 25 4 17 9 37 20 19 0; [P4] 1 2 13 17 38 15 39 38 42 27 9 13 23 1 21 40 1 9 38 31 34 16 25 26 29 1 4 39 11 6 7 25 26 23 9 40 25 37 38 5 30 19 9 7 17 9 7 18 14 15 26 38 42 23 4 21 28 1 28 12 16 31 33 38 23 2 33 35 27 21 8 41 14 39 24 37 18 2 27 19 23 2 28 20 30 8 15 16 42 41 37 33 39 2 10 23 26 40 33 5"
